2019-12-31 09:10:10	系统	系统	参数配置文件加载完成
2019-12-31 09:10:53	系统	系统	初始化机器人控制器成功
2019-12-31 09:10:57	系统	系统	连接PLC成功
2019-12-31 09:25:43	系统	系统	参数配置文件加载完成
2019-12-31 09:26:47	系统	系统	初始化机器人控制器成功
2019-12-31 09:26:48	系统	系统	连接PLC成功
2019-12-31 09:28:23	系统	系统	参数配置文件加载完成
2019-12-31 09:29:29	系统	系统	初始化机器人控制器成功
2019-12-31 09:29:31	系统	系统	连接PLC成功
2019-12-31 09:32:20	系统	系统	参数配置文件加载完成
2019-12-31 09:33:27	系统	系统	初始化机器人控制器成功
2019-12-31 09:33:28	系统	系统	连接PLC成功
2019-12-31 10:29:49	系统	系统	参数配置文件加载完成
2019-12-31 10:30:55	系统	系统	初始化机器人控制器成功
2019-12-31 10:30:57	系统	系统	连接PLC成功
2019-12-31 11:00:27	系统	系统	参数配置文件加载完成
2019-12-31 11:01:33	系统	系统	初始化机器人控制器成功
2019-12-31 11:01:35	系统	系统	连接PLC成功
2019-12-31 13:44:10	系统	系统	参数配置文件加载完成
2019-12-31 13:45:16	系统	系统	初始化机器人控制器成功
2019-12-31 13:45:17	系统	系统	连接PLC成功
2019-12-31 14:07:47	系统	系统	参数配置文件加载完成
2019-12-31 14:08:53	系统	系统	初始化机器人控制器成功
2019-12-31 14:08:55	系统	系统	连接PLC成功
