2020-01-02 09:46:08	系统	系统	参数配置文件加载完成
2020-01-02 09:46:37	系统	系统	初始化机器人控制器成功
2020-01-02 09:46:40	系统	系统	连接PLC失败
2020-01-02 09:48:34	系统	系统	参数配置文件加载完成
2020-01-02 09:48:54	系统	系统	初始化机器人控制器成功
2020-01-02 09:48:57	系统	系统	连接PLC失败
2020-01-02 09:57:39	系统	系统	参数配置文件加载完成
2020-01-02 09:58:02	系统	系统	初始化机器人控制器成功
2020-01-02 09:58:06	系统	系统	连接PLC失败
2020-01-02 09:59:14	系统	系统	参数配置文件加载完成
2020-01-02 09:59:34	系统	系统	初始化机器人控制器成功
2020-01-02 09:59:37	系统	系统	连接PLC失败
2020-01-02 10:00:34	系统	系统	参数配置文件加载完成
2020-01-02 10:00:51	系统	系统	初始化机器人控制器成功
2020-01-02 10:00:55	系统	系统	连接PLC失败
2020-01-02 10:03:25	系统	系统	参数配置文件加载完成
2020-01-02 10:03:45	系统	系统	初始化机器人控制器成功
2020-01-02 10:03:49	系统	系统	连接PLC失败
2020-01-02 10:09:02	系统	系统	参数配置文件加载完成
2020-01-02 10:09:21	系统	系统	初始化机器人控制器成功
2020-01-02 10:09:24	系统	系统	连接PLC失败
2020-01-02 10:12:52	系统	系统	参数配置文件加载完成
2020-01-02 10:13:11	系统	系统	初始化机器人控制器成功
2020-01-02 10:13:15	系统	系统	连接PLC失败
2020-01-02 10:27:05	系统	系统	参数配置文件加载完成
2020-01-02 10:27:27	系统	系统	初始化机器人控制器成功
2020-01-02 10:27:32	系统	系统	连接PLC失败
2020-01-02 10:51:08	系统	系统	参数配置文件加载完成
2020-01-02 10:51:29	系统	系统	初始化机器人控制器成功
2020-01-02 10:51:33	系统	系统	连接PLC失败
2020-01-02 16:41:21	系统	系统	参数配置文件加载完成
2020-01-02 16:41:42	系统	系统	初始化机器人控制器失败，原因为：!!错误: 1879, 存在其他已启动的虚拟控制器。
2020-01-02 16:41:48	系统	系统	连接PLC失败
