2019-11-12 09:25:05	系统	系统	参数配置文件加载完成
2019-11-12 09:25:35	系统	系统	初始化机器人控制器成功
2019-11-12 09:25:38	系统	系统	连接PLC失败
2019-11-12 09:57:51	系统	系统	参数配置文件加载完成
2019-11-12 09:58:14	系统	系统	初始化机器人控制器成功
2019-11-12 09:58:18	系统	系统	连接PLC失败
2019-11-12 09:59:25	系统	系统	参数配置文件加载完成
2019-11-12 09:59:45	系统	系统	初始化机器人控制器成功
2019-11-12 09:59:47	系统	系统	连接PLC失败
2019-11-12 13:42:15	系统	系统	参数配置文件加载完成
2019-11-12 13:42:42	系统	系统	初始化机器人控制器成功
2019-11-12 13:42:45	系统	系统	连接PLC失败
2019-11-12 15:59:28	系统	系统	参数配置文件加载完成
2019-11-12 15:59:51	系统	系统	初始化机器人控制器成功
2019-11-12 15:59:53	系统	系统	连接PLC失败
2019-11-12 16:40:36	系统	系统	参数配置文件加载完成
2019-11-12 16:40:59	系统	系统	初始化机器人控制器成功
2019-11-12 16:41:01	系统	系统	连接PLC失败
