2020-01-18 08:02:20	系统	系统	初始化机器人控制器成功
2020-01-18 08:02:23	系统	系统	连接PLC失败
2020-01-18 08:03:37	系统	系统	参数配置文件加载完成
2020-01-18 08:04:00	系统	系统	初始化机器人控制器成功
2020-01-18 08:04:04	系统	系统	连接PLC失败
2020-01-18 08:43:49	系统	系统	参数配置文件加载完成
2020-01-18 08:44:14	系统	系统	初始化机器人控制器成功
2020-01-18 08:44:18	系统	系统	连接PLC失败
2020-01-18 08:47:04	系统	系统	参数配置文件加载完成
2020-01-18 08:47:25	系统	系统	初始化机器人控制器成功
2020-01-18 08:47:29	系统	系统	连接PLC失败
2020-01-18 08:50:17	系统	系统	参数配置文件加载完成
2020-01-18 08:50:39	系统	系统	初始化机器人控制器成功
2020-01-18 08:50:42	系统	系统	连接PLC失败
