2019-11-30 16:14:58	系统	系统	初始化机器人控制器成功
2019-11-30 16:15:02	系统	系统	连接PLC失败
2019-11-30 16:21:02	系统	系统	参数配置文件加载完成
2019-11-30 16:21:21	系统	系统	初始化机器人控制器成功
2019-11-30 16:21:23	系统	系统	连接PLC失败
2019-11-30 16:37:56	系统	系统	参数配置文件加载完成
2019-11-30 16:38:18	系统	系统	初始化机器人控制器成功
2019-11-30 16:38:20	系统	系统	连接PLC失败
2019-11-30 16:54:00	系统	系统	参数配置文件加载完成
2019-11-30 16:54:18	系统	系统	初始化机器人控制器成功
2019-11-30 16:54:20	系统	系统	连接PLC失败
2019-11-30 16:55:01	系统	系统	参数配置文件加载完成
2019-11-30 16:55:20	系统	系统	初始化机器人控制器成功
2019-11-30 16:55:24	系统	系统	连接PLC失败
2019-11-30 17:01:16	系统	系统	参数配置文件加载完成
2019-11-30 17:01:33	系统	系统	初始化机器人控制器成功
2019-11-30 17:01:35	系统	系统	连接PLC失败
2019-11-30 17:03:11	系统	系统	参数配置文件加载完成
2019-11-30 17:03:28	系统	系统	初始化机器人控制器成功
2019-11-30 17:03:30	系统	系统	连接PLC失败
2019-11-30 17:04:23	系统	系统	参数配置文件加载完成
2019-11-30 17:04:38	系统	系统	初始化机器人控制器成功
2019-11-30 17:04:39	系统	系统	连接PLC失败
2019-11-30 17:08:43	系统	系统	参数配置文件加载完成
2019-11-30 17:09:01	系统	系统	初始化机器人控制器成功
2019-11-30 17:09:02	系统	系统	连接PLC失败
2019-11-30 17:28:14	系统	系统	参数配置文件加载完成
2019-11-30 17:28:34	系统	系统	初始化机器人控制器成功
2019-11-30 17:28:36	系统	系统	连接PLC失败
2019-11-30 17:34:15	系统	系统	参数配置文件加载完成
2019-11-30 17:34:33	系统	系统	初始化机器人控制器成功
2019-11-30 17:34:35	系统	系统	连接PLC失败
