2019-12-21 08:05:37	管理员	管理员	进入机器人示教界面
2019-12-21 08:05:54	管理员	管理员	退出系统
2019-12-21 08:09:06	管理员	管理员	登录系统
2019-12-21 08:09:30	管理员	管理员	进入机器人示教界面
2019-12-21 08:10:28	管理员	管理员	退出系统
2019-12-21 09:30:49	管理员	管理员	登录系统
2019-12-21 09:31:14	管理员	管理员	进入机器人示教界面
2019-12-21 09:31:49	管理员	管理员	退出系统
2019-12-21 09:55:04	管理员	管理员	登录系统
2019-12-21 09:57:46	管理员	管理员	进入机器人示教界面
2019-12-21 09:57:47	管理员	管理员	进入机器人示教界面
2019-12-21 09:59:13	管理员	管理员	退出系统
2019-12-21 09:59:45	管理员	管理员	登录系统
2019-12-21 10:00:13	管理员	管理员	进入机器人示教界面
2019-12-21 10:00:15	管理员	管理员	进入机器人示教界面
2019-12-21 10:00:38	管理员	管理员	进入自动运行界面
2019-12-21 10:00:39	管理员	管理员	进入机器人示教界面
2019-12-21 10:01:57	管理员	管理员	退出系统
2019-12-21 10:02:56	管理员	管理员	登录系统
2019-12-21 10:03:28	管理员	管理员	进入机器人示教界面
2019-12-21 10:03:38	管理员	管理员	退出系统
2019-12-21 11:01:18	管理员	管理员	登录系统
2019-12-21 11:01:46	管理员	管理员	进入机器人示教界面
2019-12-21 11:03:31	管理员	管理员	退出系统
2019-12-21 11:13:10	管理员	管理员	登录系统
2019-12-21 11:13:34	管理员	管理员	进入机器人示教界面
2019-12-21 11:15:36	管理员	管理员	退出系统
2019-12-21 11:18:22	管理员	管理员	登录系统
2019-12-21 11:18:46	管理员	管理员	进入机器人示教界面
2019-12-21 11:22:03	管理员	管理员	退出系统
2019-12-21 11:23:20	管理员	管理员	登录系统
2019-12-21 11:23:41	管理员	管理员	进入机器人示教界面
2019-12-21 11:24:17	管理员	管理员	退出系统
2019-12-21 11:27:53	管理员	管理员	登录系统
2019-12-21 11:28:17	管理员	管理员	进入机器人示教界面
2019-12-21 11:28:30	管理员	管理员	退出系统
2019-12-21 11:28:55	管理员	管理员	登录系统
2019-12-21 11:29:16	管理员	管理员	进入机器人示教界面
2019-12-21 11:29:23	管理员	管理员	退出系统
2019-12-21 11:37:59	管理员	管理员	登录系统
2019-12-21 11:38:23	管理员	管理员	进入机器人示教界面
2019-12-21 11:39:10	管理员	管理员	退出系统
2019-12-21 11:44:55	管理员	管理员	登录系统
2019-12-21 11:45:21	管理员	管理员	进入机器人示教界面
2019-12-21 11:46:30	管理员	管理员	退出系统
2019-12-21 11:50:41	管理员	管理员	登录系统
2019-12-21 11:52:01	管理员	管理员	进入机器人示教界面
2019-12-21 11:52:31	管理员	管理员	退出系统
2019-12-21 14:03:09	管理员	管理员	登录系统
2019-12-21 14:03:40	管理员	管理员	进入机器人示教界面
2019-12-21 14:04:24	管理员	管理员	退出系统
2019-12-21 14:05:30	管理员	管理员	登录系统
2019-12-21 14:05:57	管理员	管理员	进入机器人示教界面
2019-12-21 14:06:27	管理员	管理员	退出系统
2019-12-21 14:08:19	管理员	管理员	登录系统
2019-12-21 14:08:41	管理员	管理员	进入机器人示教界面
2019-12-21 14:09:25	管理员	管理员	新建B轨点位文件:3
2019-12-21 14:14:30	管理员	管理员	退出系统
2019-12-21 14:15:28	管理员	管理员	登录系统
2019-12-21 14:15:52	管理员	管理员	进入机器人示教界面
2019-12-21 14:16:42	管理员	管理员	进入自动运行界面
2019-12-21 14:17:02	管理员	管理员	进入机器人示教界面
2019-12-21 14:17:11	管理员	管理员	新建B轨点位文件:2
2019-12-21 14:18:01	管理员	管理员	退出系统
2019-12-21 16:43:03	管理员	管理员	登录系统
2019-12-21 16:43:42	管理员	管理员	进入机器人示教界面
2019-12-21 16:43:45	管理员	管理员	进入参数设置界面
2019-12-21 16:43:46	管理员	管理员	进入自动运行界面
2019-12-21 16:43:48	管理员	管理员	进入机器人示教界面
2019-12-21 16:43:50	管理员	管理员	进入参数设置界面
2019-12-21 16:43:50	管理员	管理员	进入手动调试界面
2019-12-21 16:43:52	管理员	管理员	进入自动运行界面
2019-12-21 16:43:52	管理员	管理员	进入机器人示教界面
2019-12-21 16:43:54	管理员	管理员	进入自动运行界面
2019-12-21 16:43:55	管理员	管理员	进入机器人示教界面
2019-12-21 16:43:57	管理员	管理员	进入自动运行界面
2019-12-21 16:43:57	管理员	管理员	进入机器人示教界面
2019-12-21 16:43:59	管理员	管理员	进入自动运行界面
2019-12-21 16:44:01	管理员	管理员	退出系统
2019-12-21 16:49:16	管理员	管理员	登录系统
2019-12-21 16:50:02	管理员	管理员	退出系统
2019-12-21 16:51:55	管理员	管理员	登录系统
2019-12-21 16:52:36	管理员	管理员	退出系统
2019-12-21 16:53:59	管理员	管理员	登录系统
2019-12-21 16:54:31	管理员	管理员	退出系统
2019-12-21 16:55:28	管理员	管理员	登录系统
2019-12-21 16:56:01	管理员	管理员	退出系统
2019-12-21 16:57:04	管理员	管理员	登录系统
2019-12-21 16:57:37	管理员	管理员	退出系统
2019-12-21 17:00:04	操作员	操作员	登录系统
2019-12-21 17:00:32	操作员	操作员	进入日志记录界面
2019-12-21 17:00:36	操作员	操作员	进入手动调试界面
2019-12-21 17:00:37	操作员	操作员	进入参数设置界面
2019-12-21 17:00:38	操作员	操作员	进入机器人示教界面
2019-12-21 17:00:50	操作员	操作员	退出系统
2019-12-21 17:05:04	管理员	管理员	登录系统
2019-12-21 17:05:33	管理员	管理员	退出系统
2019-12-21 17:09:28	操作员	操作员	登录系统
2019-12-21 17:10:08	操作员	操作员	退出系统
2019-12-21 17:13:13	管理员	管理员	登录系统
2019-12-21 17:13:36	管理员	管理员	进入机器人示教界面
2019-12-21 17:13:39	管理员	管理员	进入参数设置界面
2019-12-21 17:13:40	管理员	管理员	进入机器人示教界面
2019-12-21 17:13:43	管理员	管理员	进入自动运行界面
2019-12-21 17:13:45	管理员	管理员	进入机器人示教界面
2019-12-21 17:13:47	管理员	管理员	进入自动运行界面
2019-12-21 17:13:50	管理员	管理员	退出系统
2019-12-21 17:15:26	管理员	管理员	登录系统
2019-12-21 17:15:52	管理员	管理员	退出系统
2019-12-21 17:22:12	管理员	管理员	登录系统
2019-12-21 17:22:44	管理员	管理员	退出系统
2019-12-21 17:24:31	管理员	管理员	登录系统
2019-12-21 17:24:55	管理员	管理员	退出系统
2019-12-21 17:25:28	操作员	操作员	登录系统
2019-12-21 17:26:01	操作员	操作员	退出系统
2019-12-21 17:32:56	管理员	管理员	登录系统
2019-12-21 17:33:32	管理员	管理员	进入机器人示教界面
2019-12-21 17:33:44	管理员	管理员	退出系统
