2019-12-11 08:49:25	管理员	管理员	进入机器人示教界面
2019-12-11 08:50:58	管理员	管理员	退出系统
2019-12-11 08:59:14	管理员	管理员	登录系统
2019-12-11 08:59:41	管理员	管理员	进入机器人示教界面
2019-12-11 09:00:31	管理员	管理员	退出系统
2019-12-11 09:23:52	管理员	管理员	登录系统
2019-12-11 09:24:20	管理员	管理员	进入机器人示教界面
2019-12-11 09:25:38	管理员	管理员	退出系统
2019-12-11 09:46:28	管理员	管理员	登录系统
2019-12-11 09:46:47	管理员	管理员	进入机器人示教界面
2019-12-11 09:47:21	管理员	管理员	退出系统
2019-12-11 19:20:21	管理员	管理员	登录系统
2019-12-11 19:20:58	管理员	管理员	进入机器人示教界面
2019-12-11 19:20:59	管理员	管理员	进入机器人示教界面
2019-12-11 19:21:12	管理员	管理员	退出系统
2019-12-11 19:21:42	管理员	管理员	登录系统
2019-12-11 19:22:06	管理员	管理员	进入机器人示教界面
2019-12-11 19:22:08	管理员	管理员	进入机器人示教界面
2019-12-11 19:22:17	管理员	管理员	退出系统
2019-12-11 19:23:39	管理员	管理员	登录系统
2019-12-11 19:24:01	管理员	管理员	进入机器人示教界面
2019-12-11 19:24:02	管理员	管理员	进入机器人示教界面
2019-12-11 19:24:20	管理员	管理员	退出系统
2019-12-11 19:27:39	管理员	管理员	登录系统
2019-12-11 19:28:02	管理员	管理员	进入机器人示教界面
2019-12-11 19:28:03	管理员	管理员	进入机器人示教界面
2019-12-11 19:28:30	管理员	管理员	进入自动运行界面
2019-12-11 19:28:32	管理员	管理员	进入手动调试界面
2019-12-11 19:28:40	管理员	管理员	进入日志记录界面
2019-12-11 19:28:45	管理员	管理员	退出系统
