2020-01-13 19:45:03	管理员	管理员	进入参数设置界面
2020-01-13 19:45:16	管理员	管理员	退出系统
2020-01-13 19:46:45	操作员	操作员	登录系统
2020-01-13 19:47:09	操作员	操作员	生产产品  --> Sample
2020-01-13 19:47:53	操作员	操作员	登录系统
2020-01-13 19:48:01	操作员	操作员	生产产品  --> Sample
2020-01-13 19:52:23	管理员	管理员	登录系统
2020-01-13 19:52:23	管理员	管理员	生产产品  --> Sample
2020-01-13 19:53:26	管理员	管理员	设备编号 19102711 --> 
2020-01-13 19:53:31	管理员	管理员	退出系统
2020-01-13 19:53:52	操作员	操作员	登录系统
2020-01-13 19:53:53	操作员	操作员	生产产品  --> Sample
2020-01-13 19:57:14	操作员	操作员	进入日志记录界面
2020-01-13 20:00:36	操作员	操作员	设备编号 19102712 --> 19101711
2020-01-13 20:00:52	操作员	操作员	设备编号 19101711 --> 19102711
2020-01-13 20:01:10	操作员	操作员	进入IO监控界面
2020-01-13 20:01:12	操作员	操作员	进入机器人示教界面
2020-01-13 20:01:42	操作员	操作员	退出系统
