2019-12-18 15:49:27	管理员	管理员	登录系统
2019-12-18 15:50:12	管理员	管理员	退出系统
2019-12-18 15:54:36	管理员	管理员	登录系统
2019-12-18 15:55:09	管理员	管理员	退出系统
2019-12-18 16:03:45	管理员	管理员	登录系统
2019-12-18 16:06:12	管理员	管理员	登录系统
2019-12-18 16:07:14	管理员	管理员	进入机器人示教界面
2019-12-18 16:07:16	管理员	管理员	进入参数设置界面
2019-12-18 16:07:18	管理员	管理员	进入自动运行界面
2019-12-18 16:08:18	管理员	管理员	退出系统
2019-12-18 16:54:03	管理员	管理员	登录系统
2019-12-18 16:56:12	管理员	管理员	进入机器人示教界面
2019-12-18 16:57:26	管理员	管理员	退出系统
2019-12-18 17:00:58	管理员	管理员	登录系统
2019-12-18 17:01:40	管理员	管理员	进入机器人示教界面
2019-12-18 17:04:16	管理员	管理员	登录系统
2019-12-18 17:05:42	管理员	管理员	进入机器人示教界面
2019-12-18 17:14:14	管理员	管理员	登录系统
2019-12-18 17:14:46	管理员	管理员	进入机器人示教界面
2019-12-18 17:15:24	管理员	管理员	退出系统
2019-12-18 19:15:15	管理员	管理员	登录系统
2019-12-18 19:15:53	管理员	管理员	进入机器人示教界面
2019-12-18 19:16:35	管理员	管理员	退出系统
2019-12-18 19:18:00	管理员	管理员	登录系统
2019-12-18 19:18:39	管理员	管理员	进入机器人示教界面
2019-12-18 19:18:54	管理员	管理员	退出系统
2019-12-18 19:21:41	管理员	管理员	登录系统
2019-12-18 19:22:09	管理员	管理员	进入机器人示教界面
2019-12-18 19:22:35	管理员	管理员	退出系统
2019-12-18 19:26:47	管理员	管理员	登录系统
2019-12-18 19:28:14	管理员	管理员	进入机器人示教界面
2019-12-18 19:28:39	管理员	管理员	退出系统
2019-12-18 19:29:16	管理员	管理员	登录系统
2019-12-18 19:44:04	管理员	管理员	进入机器人示教界面
2019-12-18 19:47:55	管理员	管理员	退出系统
