2019-12-19 08:22:50	管理员	管理员	进入机器人示教界面
2019-12-19 08:24:20	管理员	管理员	退出系统
2019-12-19 08:26:22	管理员	管理员	登录系统
2019-12-19 08:26:44	管理员	管理员	进入机器人示教界面
2019-12-19 08:27:56	管理员	管理员	退出系统
2019-12-19 09:55:33	管理员	管理员	登录系统
2019-12-19 09:56:01	管理员	管理员	进入机器人示教界面
2019-12-19 09:56:08	管理员	管理员	新建A轨点位文件:1
2019-12-19 09:57:56	管理员	管理员	退出系统
2019-12-19 10:03:19	管理员	管理员	登录系统
2019-12-19 10:03:43	管理员	管理员	进入机器人示教界面
2019-12-19 10:04:49	管理员	管理员	退出系统
2019-12-19 10:13:32	管理员	管理员	登录系统
2019-12-19 10:13:57	管理员	管理员	进入机器人示教界面
2019-12-19 10:14:28	管理员	管理员	退出系统
2019-12-19 10:17:32	管理员	管理员	登录系统
2019-12-19 10:18:00	管理员	管理员	进入机器人示教界面
2019-12-19 10:36:51	管理员	管理员	登录系统
2019-12-19 10:37:20	管理员	管理员	进入机器人示教界面
2019-12-19 10:37:49	管理员	管理员	进入自动运行界面
2019-12-19 10:37:50	管理员	管理员	进入机器人示教界面
2019-12-19 10:38:19	管理员	管理员	进入自动运行界面
2019-12-19 10:38:20	管理员	管理员	进入机器人示教界面
2019-12-19 10:38:21	管理员	管理员	进入机器人示教界面
2019-12-19 10:38:42	管理员	管理员	进入自动运行界面
2019-12-19 10:38:43	管理员	管理员	进入参数设置界面
2019-12-19 10:38:45	管理员	管理员	进入手动调试界面
2019-12-19 10:38:50	管理员	管理员	进入手动调试界面
2019-12-19 10:38:51	管理员	管理员	进入参数设置界面
2019-12-19 10:38:52	管理员	管理员	进入机器人示教界面
2019-12-19 10:40:06	管理员	管理员	退出系统
2019-12-19 10:46:49	管理员	管理员	登录系统
2019-12-19 10:49:16	管理员	管理员	进入机器人示教界面
2019-12-19 10:49:32	管理员	管理员	退出系统
2019-12-19 11:10:16	管理员	管理员	登录系统
2019-12-19 11:10:42	管理员	管理员	进入机器人示教界面
2019-12-19 11:10:53	管理员	管理员	新建取料点位文件:4
2019-12-19 11:11:39	管理员	管理员	进入自动运行界面
2019-12-19 11:11:41	管理员	管理员	进入机器人示教界面
2019-12-19 11:11:42	管理员	管理员	进入自动运行界面
2019-12-19 11:11:44	管理员	管理员	进入机器人示教界面
2019-12-19 11:11:45	管理员	管理员	进入自动运行界面
2019-12-19 11:11:47	管理员	管理员	进入机器人示教界面
2019-12-19 11:11:49	管理员	管理员	进入自动运行界面
